play,hit_concat,advancements_concat_sub,advancements_concat,AB,H,HBP,BB,1B,2B,3B,HR,R,SF,SH,
S9/G.2-H(UR);1-3;B-2(TH),S9,2-H;1-3;B-2,2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.2-H(UR);1-3;BX2(956),S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.2-H(UR);B-2(TH),S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.2-H(UR);BX2(926),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.2-H(UR)(E9),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.2XH(92),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/G.2XH(92);1-2,S9,;1-2,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/G.2XH(92);1-3,S9,;1-3,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/G.3-H,S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;1-3,S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;1-3;B-2(E9/TH),S9,3-H;1-3;B-2,3-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;1X3(95),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-3,S9,3-H;2-3,3-H;2-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-3;1-2,S9,3-H;2-3;1-2,3-H;2-3;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-H,S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-H;1-2,S9,3-H;2-H;1-2,3-H;2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-H;1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-H;1-3;BX2(954),S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-H;1-3(TH),S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-H;1-H(E9/TH)(UR)(NR),S9,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;2-H;B-2(TH),S9,3-H;2-H;B-2,3-H;2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;BX2(943),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H;BX2(96),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H(UR),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H(UR);1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H(UR);1-3,S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H(UR);1X3(96),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H(UR);2-3;1-2,S9,3-H;2-3;1-2,3-H;2-3;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H(UR);2-H;1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G.3-H(UR);2-H(UR),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G.B-2(E9),S9,B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/G.B-3(E9),S9,B-3,B-3,1,1,0,0,1,0,0,0,0,0,0,
S9/G.BX2(94),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/G.BX2(96),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/G+,S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.1-2,S9,2-Jan,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.1-3,S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.1-3;B-2(TH),S9,1-3;B-2,1-3;B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.1XH(962),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.2-3,S9,3-Feb,3-Feb,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.2-3;1-2,S9,2-3;1-2,2-3;1-2,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.2-3;BX1(934),S9,3-Feb,3-Feb,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.2-H,S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H;1-2,S9,2-H;1-2,2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H;1-2;BX2(9243),S9,2-H;1-2,2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H;1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H;1-3;B-2(TH),S9,2-H;1-3;B-2,2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H;1-3(TH),S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H;1X3(9565),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H(UR),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2-H(UR);1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.2XH(92),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/G+.3-H,S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;1-3,S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;1-3;BX2(9636),S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;1-H(UR)(E9)(NR);B-2,S9,3-H;1-H;B-2,3-H;1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;2-3,S9,3-H;2-3,3-H;2-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;2-3;1-2,S9,3-H;2-3;1-2,3-H;2-3;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;2-H,S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;2-H;1-2,S9,3-H;2-H;1-2,3-H;2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;2-H;1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H;2-H;B-2(TH),S9,3-H;2-H;B-2,3-H;2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H(UR);1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H(UR);2-3,S9,3-H;2-3,3-H;2-3,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.3-H(UR);2-H(UR),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/G+.BX2(96),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L,S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L-,S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L-.1-2,S9,2-Jan,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L-.1-3,S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L-.2-3,S9,3-Feb,3-Feb,1,1,0,0,1,0,0,0,0,0,0,
S9/L-.2-H,S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.2-H;1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.2-H;B-2(TH),S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.3-H,S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.3-H;1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.3-H;2-3,S9,3-H;2-3,3-H;2-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.3-H;2-3;1-2,S9,3-H;2-3;1-2,3-H;2-3;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.3-H;2-H,S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L-.3-H;2-H;1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.1-2,S9,2-Jan,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3,S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3;B-2(E9/TH),S9,1-3;B-2,1-3;B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3;B-2(TH),S9,1-3;B-2,1-3;B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3;BX2(96),S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3;BX2(963),S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3;BX2(964),S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3(E9),S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3(E9);B-2,S9,1-3;B-2,1-3;B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-3(E9/TH);B-2,S9,1-3;B-2,1-3;B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1-H,S9,1-H,1-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.1-H(E9/TH)(NR);B-2(TH),S9,1-H;B-2,1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.1-H(E9/TH)(NR)(UR),S9,1-H,1-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.1-H(E9/TH)(NR)(UR);B-H(E1/TH)(NR)(UR),S9,1-H;B-H,1-H;B-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.1-H(UR)(E9);B-2,S9,1-H;B-2,1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.1X3(94),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1X3(95),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1X3(95);B-2(TH),S9,;B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.1XH(945251);B-2(TH),S9,;B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2-2,S9,2-Feb,2-Feb,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2-3,S9,3-Feb,3-Feb,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2-3;1-2,S9,2-3;1-2,2-3;1-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2-3;B-2(E9/TH),S9,2-3;B-2,2-3;B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2-3;B-2(TH),S9,2-3;B-2,2-3;B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2-H,S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-2,S9,2-H;1-2,2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-3;B-2(TH),S9,2-H;1-3;B-2,2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-3;BX2(926),S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-3;BX2(9364),S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-3;BX2(963),S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-3(TH),S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1-H(UR)(E9/TH);B-2,S9,2-H;1-H;B-2,2-H;1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;1X3(95),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;B-2(E9),S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;B-2(E9/TH),S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;B-2(TH),S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;B-3(E9),S9,2-H;B-3,2-H;B-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;B-3(E9/TH),S9,2-H;B-3,2-H;B-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;BX2(926),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;BX2(936),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H;BX2(96),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(E9)(NR);1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(E9)(NR)(UR),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR);1-2,S9,2-H;1-2,2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR);1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR);1-3;B-2(TH),S9,2-H;1-3;B-2,2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR);B-2(TH),S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR);BX2(926),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR)(E4)(NR);B-2,S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2-H(UR)(E9/TH);B-2,S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.2XH(92),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2XH(92);1-2,S9,;1-2,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2XH(92);1-3,S9,;1-3,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2XH(92);B-2(TH),S9,;B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2XH(925);1-2,S9,;1-2,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2XH(9262),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L.2XH(942);B-2(TH),S9,;B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.3-H,S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-3,S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-3;B-2(E9/TH),S9,3-H;1-3;B-2,3-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-3;BX1(93),S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-3;BX2(96),S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-3(E9),S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-3(TH),S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-H(E9/TH);B-2,S9,3-H;1-H;B-2,3-H;1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1-H(E9/TH)(UR)(NR);B-2,S9,3-H;1-H;B-2,3-H;1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;1X3(95);B-2(TH),S9,3-H;B-2,3-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-3,S9,3-H;2-3,3-H;2-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-3;1-2,S9,3-H;2-3;1-2,3-H;2-3;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H,S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1-2,S9,3-H;2-H;1-2,3-H;2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1-3;B-2(E6/TH),S9,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1-3(E9/TH);B-2,S9,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1-H(E9)(NR),S9,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1-H(E9)(UR)(NR);BX3(945),S9,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1-H(UR)(NR)(E9);B-2,S9,3-H;2-H;1-H;B-2,3-H;2-H;1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;1X3(935),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;B-2(TH),S9,3-H;2-H;B-2,3-H;2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;BX2(9246),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;BX2(926),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H;BX2(936),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H(E9),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H(UR);1-2,S9,3-H;2-H;1-2,3-H;2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2-H(UR);B-2(TH),S9,3-H;2-H;B-2,3-H;2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;2XH(92);1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H;B-2(E9),S9,3-H;B-2,3-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H(UR),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H(UR);1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H(UR);1-3,S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H(UR);2-3;1-2,S9,3-H;2-3;1-2,3-H;2-3;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H(UR);2-H(UR);1-2,S9,3-H;2-H;1-2,3-H;2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L.3-H(UR);2-H(UR);1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L.B-2(E9),S9,B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.B-2(E9/TH),S9,B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L.B-3(E9),S9,B-3,B-3,1,1,0,0,1,0,0,0,0,0,0,
S9/L.BX2(9436),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L.BX2(946),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L.BX2(95),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L.BX2(96),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L+,S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.1-2,S9,2-Jan,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.1-3,S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.1-3;BX2(96),S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.1-3;BX2(964),S9,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.1-H,S9,1-H,1-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.1-H(E9)(NR);B-2,S9,1-H;B-2,1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.1-H(NR)(E4/TH);B-2,S9,1-H;B-2,1-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.1X3(95),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.1X3(95);B-2(TH),S9,;B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.2-3,S9,3-Feb,3-Feb,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.2-3;1-2,S9,2-3;1-2,2-3;1-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.2-H,S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.2-H;1-2,S9,2-H;1-2,2-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.2-H;1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.2-H;1-3(E9/TH),S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.2-H;B-2(TH),S9,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.2-H(UR),S9,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.2-H(UR);1-3,S9,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.2XH(92),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.2XH(92);1-2,S9,;1-2,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.3-H,S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;1-3,S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;1-3(E9),S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;1-H,S9,3-H;1-H,3-H;1-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-3,S9,3-H;2-3,3-H;2-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-3;1-2,S9,3-H;2-3;1-2,3-H;2-3;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-3;B-2(TH),S9,3-H;2-3;B-2,3-H;2-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H,S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H;1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H;1-3;B-2(E9),S9,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H;1-3;B-2(TH),S9,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H;B-2(TH),S9,3-H;2-H;B-2,3-H;2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H;BX2(936E3),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H(E9/TH)(NR);B-2(TH),S9,3-H;2-H;B-2,3-H;2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H(NR)(UR);BX2(92E6),S9,3-H;2-H,3-H;2-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2-H(UR);1-3,S9,3-H;2-H;1-3,3-H;2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H;2XH(92),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H(UR),S9,3-H,3-H,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H(UR);1-2,S9,3-H;1-2,3-H;1-2,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.3-H(UR);1-3,S9,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S9/L+.B-2(E9),S9,B-2,B-2,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.B-3(E9),S9,B-3,B-3,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.BX2(95),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.BX2(96),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S9/L+.BX2(963),S9,,,1,1,0,0,1,0,0,0,0,0,0,
S94/F,S94,,,1,1,0,0,1,0,0,0,0,0,0,
S94/F-.2-H,S94,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S94/F.2-H;1-3,S94,2-H;1-3,2-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S94/F.2-H(UR),S94,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S94/L-,S94,,,1,1,0,0,1,0,0,0,0,0,0,
S94/L.3-H;1-3,S94,3-H;1-3,3-H;1-3,1,1,0,0,1,0,0,0,1,0,0,
S98/F,S98,,,1,1,0,0,1,0,0,0,0,0,0,
S98/F.1-2,S98,2-Jan,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S98/G,S98,,,1,1,0,0,1,0,0,0,0,0,0,
S98/G+.1-3(E9),S98,3-Jan,3-Jan,1,1,0,0,1,0,0,0,0,0,0,
S98/L,S98,,,1,1,0,0,1,0,0,0,0,0,0,
S98/L.2-H,S98,2-H,2-H,1,1,0,0,1,0,0,0,1,0,0,
S98/L.2-H(E9)(NR);B-2,S98,2-H;B-2,2-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
S98/L+.1-2,S98,2-Jan,2-Jan,1,1,0,0,1,0,0,0,0,0,0,
S98/L+.3-H;B-2(E9),S98,3-H;B-2,3-H;B-2,1,1,0,0,1,0,0,0,1,0,0,
SB2,SB2,,,0,0,0,0,0,0,0,0,0,0,0,
